p,t,success,alpha,x11,x12,x22,value,const_value,dist_to_constant,category,is_constant_minimizer
0.02,0.71,True,0.272670352323448,0.020114397223444026,0.024050627492273408,0.975949589925014,1.960139589737806,2.181243436383384,0.689885602776556,one_dense_x22,False
0.02,0.72,True,0.26241906038593826,0.020113154658379907,0.02404862572183314,0.9759515932244162,2.0157830004595767,2.2293600045096964,0.69988684534162,one_dense_x22,False
0.02,0.73,True,0.2521677704527464,0.02011198108459759,0.02404666780472952,0.9759535302241893,2.0722051397472177,2.2779726848096797,0.7098880189154024,one_dense_x22,False
0.02,0.74,True,0.24191648184478842,0.020110772541029567,0.0240447893587418,0.9759554028149154,2.1294060081046378,2.327092810787963,0.7198892274589704,one_dense_x22,False
0.02,0.75,True,0.23166524706499578,0.020109638460154077,0.024042909373354404,0.9759572820892337,2.187385605977623,2.376732786281681,0.7298903615398459,one_dense_x22,False
0.02,0.76,True,0.2214139726494836,0.02010857104489626,0.024041118472536926,0.9759590498476187,2.2461439337683573,2.426906205794623,0.7398914289551037,one_dense_x22,False
0.02,0.77,True,0.2111627201873554,0.020107517954866563,0.024039371914529834,0.9759607877897264,2.305680991855666,2.477627995365652,0.7498924820451335,one_dense_x22,False
0.02,0.78,True,0.20091148189764857,0.02010645119977326,0.024037661043019652,0.9759624881557446,2.365996780660611,2.528914578412428,0.7598935488002267,one_dense_x22,False
0.02,0.79,True,0.1906602827011448,0.020105274760923882,0.024035914798050725,0.9759641836618618,2.4270913005003467,2.5807840722076896,0.7698947252390762,one_dense_x22,False
0.02,0.8,True,0.18040901213110697,0.020104430309286,0.0240343914498909,0.9759657404532458,2.4889645517387917,2.633256522267833,0.779895569690714,one_dense_x22,False
0.02,0.81,True,0.17015780103036238,0.0201034728501647,0.024032796803366098,0.9759673212032572,2.551616534702551,2.686354184125334,0.7898965271498354,one_dense_x22,False
0.02,0.82,True,0.1599065894123977,0.020102495332861337,0.024031250753650497,0.9759688544000888,2.6150472496660986,2.740101864958139,0.7998975046671386,one_dense_x22,False
0.02,0.83,True,0.1496553754432809,0.020101563482502416,0.02402973504473117,0.9759703401817128,2.6792566969678964,2.794527341721981,0.8098984365174975,one_dense_x22,False
0.02,0.84,True,0.1394041841031396,0.020100689474839218,0.024028280640168525,0.9759718086027591,2.744244876824001,2.849661878329103,0.8198993105251607,one_dense_x22,False
0.02,0.85,True,0.1291529997919391,0.020099758946911784,0.024026844282243894,0.9759732434708522,2.8100117895512593,2.9055408729055614,0.8299002410530882,one_dense_x22,False
0.02,0.86,True,0.11890180488282709,0.02009903400985838,0.02402545043686686,0.9759746265216077,2.8765574353832233,2.9622046786287197,0.8399009659901416,one_dense_x22,False
0.02,0.87,True,0.10865067012620869,0.020097711183574,0.024024145046793545,0.9759760369768579,2.9438818145520815,3.019699660385161,0.849902288816426,one_dense_x22,False
0.02,0.88,True,0.0983993742364823,0.020098101841946114,0.024022875764886677,0.9759772350959062,3.011984927322173,3.078079578382162,0.8599018981580538,one_dense_x22,False
0.02,0.89,True,0.08814825522682729,0.0200971034469914,0.024021392088309144,0.9759785910804978,3.080866773861811,3.1374074357173107,0.8699028965530086,one_dense_x22,False
0.02,0.9,True,0.0778971037762922,0.02009579215299217,0.024020175814079753,0.9759798760342389,3.150527354412842,3.197758002225635,0.8799042078470078,one_dense_x22,False
0.02,0.91,True,0.06764594301763455,0.02009497110889154,0.024018916038064525,0.975981118198199,3.2209666691474075,3.2592213555006913,0.8899050288911085,one_dense_x22,False
0.02,0.92,True,0.05739476855952857,0.020094514859200593,0.02401771923175732,0.9759823141915832,3.2921847183125665,3.321908009810709,0.8999054851407995,one_dense_x22,False
0.02,0.93,True,0.047143629333198336,0.020092902760634537,0.024016554945109847,0.9759835158978746,3.3641815020101475,3.385956637638711,0.9099070972393655,one_dense_x22,False
0.02,0.94,True,0.036892479355804676,0.020092917506248226,0.024015336421409617,0.9759846769161266,3.436957020508598,3.451546265040904,0.9199070824937517,one_dense_x22,False
0.02,0.95,True,0.026641334194865786,0.02009209874901553,0.024014199456429755,0.9759858139807073,3.5105112739116744,3.5189167471767417,0.9299079012509844,one_dense_x22,False
0.02,0.96,True,0.016390188827211993,0.020097065326501497,0.024013211790299128,0.9759869230429349,3.584844262393317,3.5884060457695477,0.9399029346734985,one_dense_x22,False
0.02,0.97,True,0.006139064409490618,0.020093962696428956,0.02401140197717036,0.9759880263660655,3.6599559861085114,3.6605262283050606,0.949906037303571,one_dense_x22,False
0.02,0.98,True,0.4998552095952094,0.980000002747127,0.9799999977724747,0.9800000017054491,3.736147486180214,3.7361474861862014,2.7471269703482903e-09,constant,True
0.02,0.99,True,0.4999981047739288,0.9899999957278847,0.990000000755826,0.9900000027599108,3.8171032680911336,3.817103268092193,4.272115328163295e-09,constant,True
0.02,1.0,True,0.00010541013287994076,0.9999939519546623,1.0,1.0,3.9120230053944876,3.912023005395624,6.048045337658792e-06,constant,True
0.03,0.03,True,0.5,0.03,0.03,0.03,0.0,0.0,0.0,constant,True
0.03,0.04,True,0.19358406555163737,0.03999997701506034,0.03999998930886137,0.040000006457212384,0.001559007343900093,0.001559007343946556,2.298493965990911e-08,constant,True
0.03,0.05,True,0.00043206070209602537,1.0,0.9577599942028896,0.04209249969494382,0.004988273663267305,0.005748898630599617,0.95,two_dense_x11_x12,False
0.03,0.06,True,0.0009628909973332066,0.999999999991824,0.95411002161918,0.04551439120415474,0.009659687188543091,0.012057606374220523,0.939999999991824,two_dense_x11_x12,False
0.03,0.07,True,0.06794442430995998,0.9536473164281339,0.046560461156254895,0.03381173036114648,0.015298950500595503,0.020147168851486187,0.883647316428134,one_dense_x11,False
0.03,0.08,True,0.07941036880434489,0.9551503797101123,0.04498970094770665,0.033149917829954946,0.02060569028350559,0.029777730902943063,0.8751503797101123,one_dense_x11,False
0.03,0.09,True,0.09046770802323063,0.9561334568892333,0.04397210189474836,0.032704709226549104,0.026562805830113567,0.04077026647238514,0.8661334568892334,one_dense_x11,False
0.03,0.1,True,0.10131258989479094,0.9568367418801276,0.04324756027665345,0.03237970973287613,0.033187586263974285,0.05298610307678768,0.8568367418801276,one_dense_x11,False
0.03,0.11,True,0.11203290383354565,0.9573682288747141,0.042701397350304766,0.03213026376569686,0.04048930286780664,0.06631472644792252,0.8473682288747141,one_dense_x11,False
0.03,0.12,True,0.1226742947099251,0.9577857343028164,0.042273170356484556,0.031931964670384415,0.04847348729440313,0.08066605899223166,0.8377857343028164,one_dense_x11,False
0.03,0.13,True,0.13326279979910155,0.9581234450779386,0.04192752034778092,0.03177015991568199,0.057143682716594,0.09596533087469034,0.8281234450779386,one_dense_x11,False
0.03,0.14,True,0.14381440282684432,0.9584023433508334,0.041642256865196375,0.03163540951320088,0.0665022787459668,0.1121495389977083,0.8184023433508334,one_dense_x11,False
0.03,0.15,True,0.15433925739288262,0.9586373511132926,0.041402557829091934,0.03152135127890179,0.0765509520129242,0.12916492315400863,0.8086373511132926,one_dense_x11,False
0.03,0.16,True,0.1648443722337206,0.9588374959161375,0.041198109630554876,0.03142350418988804,0.08729091679481327,0.14696511845700932,0.7988374959161375,one_dense_x11,False
0.03,0.17,True,0.1753343982452955,0.9590105255955774,0.041021655561861874,0.031338580662189565,0.09872307563757321,0.1655097717293466,0.7890105255955774,one_dense_x11,False
0.03,0.18,True,0.18581275236779274,0.9591615369108353,0.040867743395389115,0.03126416088346326,0.11084811416390045,0.18476348484496363,0.7791615369108353,one_dense_x11,False
0.03,0.19,True,0.19628189562828977,0.9592945703849196,0.04073225248270106,0.03119839189630481,0.12366656302850622,0.20469499389161816,0.7692945703849197,one_dense_x11,False
0.03,0.2,True,0.2067436314874206,0.9594128656416948,0.04061199634625683,0.031139844998276493,0.13717883965960534,0.2252765219135754,0.7594128656416947,one_dense_x11,False
0.03,0.21,True,0.21719949566705593,0.9595181119943503,0.04050467239946647,0.031087365532727274,0.1513852770284626,0.24648326173289042,0.7495181119943504,one_dense_x11,False
0.03,0.22,True,0.22765041278521492,0.9596129714334215,0.04040816141991877,0.031040072746316004,0.16628614407804115,0.2682929578170884,0.7396129714334215,one_dense_x11,False
0.03,0.23,True,0.23809726854489624,0.9596987465685756,0.0403209312594874,0.03099721695366966,0.1818816605661279,0.2906855646497712,0.7296987465685756,one_dense_x11,False
0.03,0.24,True,0.24854073510815444,0.9597766550431399,0.04024169925515444,0.030958201331981464,0.19817200774412422,0.3136429649582012,0.7197766550431399,one_dense_x11,False
0.03,0.25,True,0.2589812522708661,0.9598480671734029,0.0401694241310885,0.030922507947479843,0.21515733650119961,0.33714873532471845,0.7098480671734029,one_dense_x11,False
0.03,0.26,True,0.26941949626564765,0.9599129195390967,0.04010322547715291,0.030889792032784243,0.2328377735077608,0.3611879497104593,0.6999129195390967,one_dense_x11,False
0.03,0.27,True,0.27985558608777805,0.9599728139521408,0.04004229525973882,0.030859637124297453,0.25121342589103285,0.38574701361163544,0.6899728139521408,one_dense_x11,False
0.03,0.28,True,0.29028985970621796,0.9600281371205738,0.0399861237417505,0.03083176911880466,0.27028438482983125,0.4108135231911107,0.6800281371205738,one_dense_x11,False
0.03,0.29,True,0.30072258050614153,0.9600793331054202,0.03993413338945386,0.030805941562513324,0.29005072851372776,0.4363761449442577,0.6700793331054202,one_dense_x11,False
0.03,0.3,True,0.311153941809284,0.9601268679842078,0.0398858631024221,0.03078193254126386,0.31051252426996695,0.46242451238039706,0.6601268679842078,one_dense_x11,False
0.03,0.31,True,0.3215841149866367,0.9601711108732531,0.039840931588195544,0.030759551291487497,0.3316698304826535,0.4889491369080561,0.6501711108732531,one_dense_x11,False
0.03,0.32,True,0.3320132450161455,0.9602123826594847,0.039799011721951646,0.03073864380164589,0.35352269802728403,0.5159413306595696,0.6402123826594848,one_dense_x11,False
0.03,0.33,True,0.3424414428242022,0.9602510001892782,0.03975981211902019,0.030719076157510593,0.3760711712853758,0.5433931394181432,0.6302510001892783,one_dense_x11,False
0.03,0.34,True,0.35286881765356864,0.9602872010921412,0.03972306086394099,0.03070070985570678,0.3993152893721292,0.5712972841475459,0.6202872010921412,one_dense_x11,False
0.03,0.35,True,0.363295455239301,0.9603212122831327,0.03968855075512157,0.030683443254231862,0.42325508678184265,0.5996471098924215,0.6103212122831327,one_dense_x11,False
0.03,0.36,True,0.3737214369092942,0.9603532196941393,0.03965606457518247,0.03066718461338055,0.44789059401015324,0.628436541031705,0.6003532196941394,one_dense_x11,False
0.03,0.37,True,0.38414683114375897,0.9603833901395389,0.03962544114711525,0.030651839602410844,0.47322183834574394,0.6576600420406968,0.5903833901395389,one_dense_x11,False
0.03,0.38,True,0.39457169077452076,0.960411891040991,0.03959652208963325,0.03063733102262392,0.499248843838472,0.6873125830580044,0.580411891040991,one_dense_x11,False
0.03,0.39,True,0.404996072553989,0.9604388438997453,0.03956917678167705,0.030623608571937466,0.525971632234337,0.7173896096686556,0.5704388438997453,one_dense_x11,False
0.03,0.4,True,0.4154200193129306,0.9604643774249626,0.03954327337395246,0.030610594811939163,0.5533902230472266,0.7478870164095615,0.5604643774249626,one_dense_x11,False
0.03,0.41,True,0.4258435667730944,0.9604886121333792,0.039518681507294075,0.03059823426901966,0.581504633653998,0.7788011235822199,0.5504886121333792,one_dense_x11,False
0.03,0.42,True,0.43626674635001533,0.9605116486478894,0.039495346777254824,0.03058650817173135,0.610314879945067,0.8101286570233696,0.5405116486478894,one_dense_x11,False
0.03,0.43,True,0.44668961715400995,0.9605335193087305,0.03947314050736172,0.030575325339271167,0.639820976195803,0.8418667305397102,0.5305335193087306,one_dense_x11,False
0.03,0.44,True,0.4571121765038922,0.960554370105597,0.039451992443337136,0.03056467327922275,0.6700229353423022,0.8740128307598558,0.520554370105597,one_dense_x11,False
0.03,0.45,True,0.46753445855502235,0.9605742531165747,0.03943183015905244,0.030554516908045923,0.7009207692281367,0.9065648041969933,0.5105742531165747,one_dense_x11,False
0.03,0.46,True,0.4779564866281648,0.9605932320376122,0.03941258934755762,0.030544818230544796,0.7325144885905108,0.9395208463505347,0.5005932320376121,one_dense_x11,False
0.03,0.47,True,0.4883782843508087,0.9606113621017917,0.03939418599921749,0.03053553853582087,0.7648041031925031,0.9728794927055476,0.4906113621017917,one_dense_x11,False
0.03,0.48,True,0.49879986977947866,0.9606286950851481,0.039376604693107914,0.030526657191525648,0.7977896220724162,1.006639611515678,0.48062869508514816,one_dense_x11,False
0.03,0.49,True,0.4907788117343162,0.030518165522950304,0.03935977444297171,0.9606454172897559,0.8314710534091655,1.0408003982795142,0.47064541728975595,one_dense_x22,False
0.03,0.5,True,0.48035756547727476,0.03051001885668901,0.03934363679678535,0.9606612354624154,0.865848404763167,1.0753613718424,0.469489981143311,one_dense_x22,False
0.03,0.51,True,0.46993654668600104,0.03050219027371153,0.039328152467358414,0.9606765096566134,0.9009216831190983,1.1103223720762196,0.47949780972628847,one_dense_x22,False
0.03,0.52,True,0.45951567352981315,0.030494657817501002,0.03931329419986447,0.960691147972558,0.9366908949142925,1.1456835591090893,0.489505342182499,one_dense_x22,False
0.03,0.53,True,0.449094971252786,0.030487459480731408,0.03929901145161577,0.9607052518707606,0.9731560459872256,1.181445414095664,0.49951254051926863,one_dense_x22,False
0.03,0.54,True,0.4386743939525449,0.030480520075387256,0.039285295183675836,0.9607187894375036,1.010317141860141,1.2176087415373567,0.5095194799246128,one_dense_x22,False
0.03,0.55,True,0.4282539451961116,0.030473839972919206,0.03927208334518295,0.9607318161212096,1.0481741876027728,1.2541746731805203,0.5195261600270809,one_dense_x22,False
0.03,0.56,True,0.4178336244456744,0.030467391086445115,0.039259375316630374,0.9607443715688225,1.0867271879072269,1.2911446735400889,0.5295326089135549,one_dense_x22,False
0.03,0.57,True,0.40741340879685756,0.03046118293244026,0.03924710696767616,0.9607564590760271,1.1259761471110143,1.3285205471166481,0.5395388170675597,one_dense_x22,False
0.03,0.58,True,0.3969933017726198,0.03045520622852062,0.03923529018416559,0.9607681185143685,1.1659210693502757,1.3663044473970136,0.5495447937714794,one_dense_x22,False
0.03,0.59,True,0.38657329758142905,0.030449421701671493,0.03922389149592901,0.9607793741575461,1.2065619582867644,1.4044988877525686,0.5595505782983284,one_dense_x22,False
0.03,0.6,True,0.3761533812262699,0.030443842482537946,0.03921288045287605,0.9607902335639198,1.2478988175656665,1.443106754376616,0.569556157517462,one_dense_x22,False
0.03,0.61,True,0.3657335506909912,0.03043844564705457,0.03920224845866631,0.9608007216184734,1.2899316503722342,1.4821313214324154,0.5795615543529454,one_dense_x22,False
0.03,0.62,True,0.3553138130287229,0.03043323144680447,0.039191958016304936,0.960810875929166,1.3326604598545633,1.5215762686184702,0.5895667685531956,one_dense_x22,False
0.03,0.63,True,0.3448941510167416,0.03042818918795803,0.039182008051298366,0.9608206938650642,1.3760852488412865,1.561445701397868,0.599571810812042,one_dense_x22,False
0.03,0.64,True,0.3344745543242374,0.030423304631699826,0.03917239151270375,0.9608301827763549,1.4202060200428315,1.601744174185582,0.6095766953683002,one_dense_x22,False
0.03,0.65,True,0.3240550341105068,0.030418577677895787,0.03916306600154604,0.9608393810758582,1.4650227759788796,1.6424767168430037,0.6195814223221042,one_dense_x22,False
0.03,0.66,True,0.3136355925780147,0.03041400046465711,0.03915402426747926,0.9608483104681446,1.510535519049364,1.6836488648948331,0.6295859995353429,one_dense_x22,False
0.03,0.67,True,0.3032161851089421,0.030409552597195626,0.03914529378264058,0.9608569252637394,1.5567442514156666,1.725266693962136,0.6395904474028045,one_dense_x22,False
0.03,0.68,True,0.2927968522525108,0.030405260547840318,0.03913682028276389,0.960865300761133,1.6036489752327878,1.767336859000268,0.6495947394521597,one_dense_x22,False
